2.145767211914062500e-05,8.393399999999999472e-02,3.216890000000000027e-01,1.121356999999999937e+00,-1.000920000000000004e-01,-7.119429999999999925e-01,-2.690219999999999834e-01,0.000000000000000000e+00,-2.469300391773910768e-17,-7.655794620513916016e+00,4.944791316986083984e+00,2.536329329013824463e-01,-1.436100900173187256e-01,-6.428750697523355484e-03,0.000000000000000000e+00
5.013298988342285156e-02,8.393399999999999472e-02,3.216890000000000027e-01,1.121356999999999937e+00,-1.000920000000000004e-01,-7.119429999999999925e-01,-2.690219999999999834e-01,0.000000000000000000e+00,-2.469300391773910768e-17,-7.655794620513916016e+00,4.944791316986083984e+00,2.536329329013824463e-01,-1.436100900173187256e-01,-6.428750697523355484e-03,0.000000000000000000e+00
1.005957126617431641e-01,8.393399999999999472e-02,3.216890000000000027e-01,1.121356999999999937e+00,-1.000920000000000004e-01,-7.119429999999999925e-01,-2.690219999999999834e-01,0.000000000000000000e+00,-2.469300391773910768e-17,-7.655794620513916016e+00,4.944791316986083984e+00,2.536329329013824463e-01,-1.436100900173187256e-01,-6.428750697523355484e-03,0.000000000000000000e+00
1.507084369659423828e-01,8.149000000000000687e-02,3.173739999999999895e-01,1.104865999999999904e+00,-9.725000000000000311e-02,-6.800969999999999516e-01,-2.653869999999999840e-01,0.000000000000000000e+00,-4.513936489820480347e-02,-7.230071067810058594e+00,5.531151294708251953e+00,2.519579231739044189e-01,-1.980728060007095337e-01,-1.312875095754861832e-02,0.000000000000000000e+00
2.009303569793701172e-01,8.149000000000000687e-02,3.173739999999999895e-01,1.104865999999999904e+00,-9.725000000000000311e-02,-6.800969999999999516e-01,-2.653869999999999840e-01,0.000000000000000000e+00,-4.513936489820480347e-02,-7.230071067810058594e+00,5.531151294708251953e+00,2.519579231739044189e-01,-1.980728060007095337e-01,-1.312875095754861832e-02,0.000000000000000000e+00
2.510721683502197266e-01,8.149000000000000687e-02,3.173739999999999895e-01,1.104865999999999904e+00,-9.725000000000000311e-02,-6.800969999999999516e-01,-2.653869999999999840e-01,0.000000000000000000e+00,-4.513936489820480347e-02,-7.230071067810058594e+00,5.531151294708251953e+00,2.519579231739044189e-01,-1.980728060007095337e-01,-1.312875095754861832e-02,0.000000000000000000e+00
3.012506961822509766e-01,8.149000000000000687e-02,3.173739999999999895e-01,1.104865999999999904e+00,-9.725000000000000311e-02,-6.800969999999999516e-01,-2.653869999999999840e-01,0.000000000000000000e+00,-4.513936489820480347e-02,-7.230071067810058594e+00,5.531151294708251953e+00,2.519579231739044189e-01,-1.980728060007095337e-01,-1.312875095754861832e-02,0.000000000000000000e+00
3.517274856567382812e-01,7.237200000000000577e-02,3.012739999999999863e-01,1.043328000000000033e+00,-8.664499999999999980e-02,-5.612620000000000386e-01,-2.518239999999999923e-01,0.000000000000000000e+00,5.959716439247131348e-01,-6.761362552642822266e+00,4.789319515228271484e+00,2.804329097270965576e-01,-1.458128094673156738e-01,8.646249771118164062e-03,0.000000000000000000e+00
4.018678665161132812e-01,7.237200000000000577e-02,3.012739999999999863e-01,1.043328000000000033e+00,-8.664499999999999980e-02,-5.612620000000000386e-01,-2.518239999999999923e-01,0.000000000000000000e+00,5.959716439247131348e-01,-6.761362552642822266e+00,4.789319515228271484e+00,2.804329097270965576e-01,-1.458128094673156738e-01,8.646249771118164062e-03,0.000000000000000000e+00
4.519824981689453125e-01,7.237200000000000577e-02,3.012739999999999863e-01,1.043328000000000033e+00,-8.664499999999999980e-02,-5.612620000000000386e-01,-2.518239999999999923e-01,0.000000000000000000e+00,5.959716439247131348e-01,-6.761362552642822266e+00,4.789319515228271484e+00,2.804329097270965576e-01,-1.458128094673156738e-01,8.646249771118164062e-03,0.000000000000000000e+00
5.024664402008056641e-01,7.237200000000000577e-02,3.012739999999999863e-01,1.043328000000000033e+00,-8.664499999999999980e-02,-5.612620000000000386e-01,-2.518239999999999923e-01,0.000000000000000000e+00,5.959716439247131348e-01,-6.761362552642822266e+00,4.789319515228271484e+00,2.804329097270965576e-01,-1.458128094673156738e-01,8.646249771118164062e-03,0.000000000000000000e+00
