1.740455627441406250e-05,-1.137959999999999944e-01,-7.245799999999999463e-02,-1.176960000000000006e+00,-1.169999999999999979e-04,2.339700000000000113e-01,-1.699999999999999987e-05,0.000000000000000000e+00,1.758844889819465934e-17,-2.520992469787597656e+01,-2.261452674865722656e+01,-8.240750432014465332e-02,-4.320906162261962891e+00,9.161227941513061523e-02,0.000000000000000000e+00
1.010870933532714844e-02,-1.137959999999999944e-01,-7.245799999999999463e-02,-1.176960000000000006e+00,-1.169999999999999979e-04,2.339700000000000113e-01,-1.699999999999999987e-05,0.000000000000000000e+00,1.758844889819465934e-17,-2.520992469787597656e+01,-2.261452674865722656e+01,-8.240750432014465332e-02,-4.320906162261962891e+00,9.161227941513061523e-02,0.000000000000000000e+00
2.020573616027832031e-02,-1.137959999999999944e-01,-7.245799999999999463e-02,-1.176960000000000006e+00,-1.169999999999999979e-04,2.339700000000000113e-01,-1.699999999999999987e-05,0.000000000000000000e+00,1.758844889819465934e-17,-2.520992469787597656e+01,-2.261452674865722656e+01,-8.240750432014465332e-02,-4.320906162261962891e+00,9.161227941513061523e-02,0.000000000000000000e+00
3.032231330871582031e-02,-1.137959999999999944e-01,-7.245799999999999463e-02,-1.176960000000000006e+00,-1.169999999999999979e-04,2.339700000000000113e-01,-1.699999999999999987e-05,0.000000000000000000e+00,1.758844889819465934e-17,-2.520992469787597656e+01,-2.261452674865722656e+01,-8.240750432014465332e-02,-4.320906162261962891e+00,9.161227941513061523e-02,0.000000000000000000e+00
4.079556465148925781e-02,-1.137959999999999944e-01,-7.245799999999999463e-02,-1.176960000000000006e+00,-1.169999999999999979e-04,2.339700000000000113e-01,-1.699999999999999987e-05,0.000000000000000000e+00,1.758844889819465934e-17,-2.520992469787597656e+01,-2.261452674865722656e+01,-8.240750432014465332e-02,-4.320906162261962891e+00,9.161227941513061523e-02,0.000000000000000000e+00
5.112910270690917969e-02,-1.137959999999999944e-01,-7.245799999999999463e-02,-1.176960000000000006e+00,-1.169999999999999979e-04,2.339700000000000113e-01,-1.699999999999999987e-05,0.000000000000000000e+00,1.758844889819465934e-17,-2.520992469787597656e+01,-2.261452674865722656e+01,-8.240750432014465332e-02,-4.320906162261962891e+00,9.161227941513061523e-02,0.000000000000000000e+00
6.137132644653320312e-02,-1.137959999999999944e-01,-7.245799999999999463e-02,-1.176960000000000006e+00,-1.169999999999999979e-04,2.339700000000000113e-01,-1.699999999999999987e-05,0.000000000000000000e+00,1.758844889819465934e-17,-2.520992469787597656e+01,-2.261452674865722656e+01,-8.240750432014465332e-02,-4.320906162261962891e+00,9.161227941513061523e-02,0.000000000000000000e+00
7.182455062866210938e-02,-1.137959999999999944e-01,-7.245799999999999463e-02,-1.176960000000000006e+00,-1.169999999999999979e-04,2.339700000000000113e-01,-1.699999999999999987e-05,0.000000000000000000e+00,1.758844889819465934e-17,-2.520992469787597656e+01,-2.261452674865722656e+01,-8.240750432014465332e-02,-4.320906162261962891e+00,9.161227941513061523e-02,0.000000000000000000e+00
8.195424079895019531e-02,-1.137959999999999944e-01,-7.245799999999999463e-02,-1.176960000000000006e+00,-1.169999999999999979e-04,2.339700000000000113e-01,-1.699999999999999987e-05,0.000000000000000000e+00,1.758844889819465934e-17,-2.520992469787597656e+01,-2.261452674865722656e+01,-8.240750432014465332e-02,-4.320906162261962891e+00,9.161227941513061523e-02,0.000000000000000000e+00
9.240698814392089844e-02,-1.137959999999999944e-01,-7.245799999999999463e-02,-1.176960000000000006e+00,-1.169999999999999979e-04,2.339700000000000113e-01,-1.699999999999999987e-05,0.000000000000000000e+00,1.758844889819465934e-17,-2.520992469787597656e+01,-2.261452674865722656e+01,-8.240750432014465332e-02,-4.320906162261962891e+00,9.161227941513061523e-02,0.000000000000000000e+00
1.025216579437255859e-01,-1.137959999999999944e-01,-7.245799999999999463e-02,-1.176960000000000006e+00,-1.169999999999999979e-04,2.339700000000000113e-01,-1.699999999999999987e-05,0.000000000000000000e+00,1.758844889819465934e-17,-2.520992469787597656e+01,-2.261452674865722656e+01,-8.240750432014465332e-02,-4.320906162261962891e+00,9.161227941513061523e-02,0.000000000000000000e+00
1.129701137542724609e-01,-1.137959999999999944e-01,-7.245799999999999463e-02,-1.176960000000000006e+00,-1.169999999999999979e-04,2.339700000000000113e-01,-1.699999999999999987e-05,0.000000000000000000e+00,1.758844889819465934e-17,-2.520992469787597656e+01,-2.261452674865722656e+01,-8.240750432014465332e-02,-4.320906162261962891e+00,9.161227941513061523e-02,0.000000000000000000e+00
1.230762004852294922e-01,-1.117729999999999974e-01,-6.146399999999999780e-02,-1.172628000000000004e+00,-1.150000000000000035e-04,2.097030000000000005e-01,-1.699999999999999987e-05,0.000000000000000000e+00,3.474395573139190674e-01,-2.338705253601074219e+01,-2.090823936462402344e+01,-1.013765186071395874e-01,-4.058585643768310547e+00,8.735874295234680176e-02,0.000000000000000000e+00
1.331889629364013672e-01,-1.117729999999999974e-01,-6.146399999999999780e-02,-1.172628000000000004e+00,-1.150000000000000035e-04,2.097030000000000005e-01,-1.699999999999999987e-05,0.000000000000000000e+00,3.474395573139190674e-01,-2.338705253601074219e+01,-2.090823936462402344e+01,-1.013765186071395874e-01,-4.058585643768310547e+00,8.735874295234680176e-02,0.000000000000000000e+00
1.433005332946777344e-01,-1.117729999999999974e-01,-6.146399999999999780e-02,-1.172628000000000004e+00,-1.150000000000000035e-04,2.097030000000000005e-01,-1.699999999999999987e-05,0.000000000000000000e+00,3.474395573139190674e-01,-2.338705253601074219e+01,-2.090823936462402344e+01,-1.013765186071395874e-01,-4.058585643768310547e+00,8.735874295234680176e-02,0.000000000000000000e+00
1.534140110015869141e-01,-1.117729999999999974e-01,-6.146399999999999780e-02,-1.172628000000000004e+00,-1.150000000000000035e-04,2.097030000000000005e-01,-1.699999999999999987e-05,0.000000000000000000e+00,3.474395573139190674e-01,-2.338705253601074219e+01,-2.090823936462402344e+01,-1.013765186071395874e-01,-4.058585643768310547e+00,8.735874295234680176e-02,0.000000000000000000e+00
1.635272502899169922e-01,-1.117729999999999974e-01,-6.146399999999999780e-02,-1.172628000000000004e+00,-1.150000000000000035e-04,2.097030000000000005e-01,-1.699999999999999987e-05,0.000000000000000000e+00,3.474395573139190674e-01,-2.338705253601074219e+01,-2.090823936462402344e+01,-1.013765186071395874e-01,-4.058585643768310547e+00,8.735874295234680176e-02,0.000000000000000000e+00
1.736352443695068359e-01,-1.117729999999999974e-01,-6.146399999999999780e-02,-1.172628000000000004e+00,-1.150000000000000035e-04,2.097030000000000005e-01,-1.699999999999999987e-05,0.000000000000000000e+00,3.474395573139190674e-01,-2.338705253601074219e+01,-2.090823936462402344e+01,-1.013765186071395874e-01,-4.058585643768310547e+00,8.735874295234680176e-02,0.000000000000000000e+00
1.837534904479980469e-01,-1.117729999999999974e-01,-6.146399999999999780e-02,-1.172628000000000004e+00,-1.150000000000000035e-04,2.097030000000000005e-01,-1.699999999999999987e-05,0.000000000000000000e+00,3.474395573139190674e-01,-2.338705253601074219e+01,-2.090823936462402344e+01,-1.013765186071395874e-01,-4.058585643768310547e+00,8.735874295234680176e-02,0.000000000000000000e+00
1.938567161560058594e-01,-1.117729999999999974e-01,-6.146399999999999780e-02,-1.172628000000000004e+00,-1.150000000000000035e-04,2.097030000000000005e-01,-1.699999999999999987e-05,0.000000000000000000e+00,3.474395573139190674e-01,-2.338705253601074219e+01,-2.090823936462402344e+01,-1.013765186071395874e-01,-4.058585643768310547e+00,8.735874295234680176e-02,0.000000000000000000e+00
2.039690017700195312e-01,-1.117729999999999974e-01,-6.146399999999999780e-02,-1.172628000000000004e+00,-1.150000000000000035e-04,2.097030000000000005e-01,-1.699999999999999987e-05,0.000000000000000000e+00,3.474395573139190674e-01,-2.338705253601074219e+01,-2.090823936462402344e+01,-1.013765186071395874e-01,-4.058585643768310547e+00,8.735874295234680176e-02,0.000000000000000000e+00
2.140886783599853516e-01,-1.117729999999999974e-01,-6.146399999999999780e-02,-1.172628000000000004e+00,-1.150000000000000035e-04,2.097030000000000005e-01,-1.699999999999999987e-05,0.000000000000000000e+00,3.474395573139190674e-01,-2.338705253601074219e+01,-2.090823936462402344e+01,-1.013765186071395874e-01,-4.058585643768310547e+00,8.735874295234680176e-02,0.000000000000000000e+00
2.245364189147949219e-01,-1.117729999999999974e-01,-6.146399999999999780e-02,-1.172628000000000004e+00,-1.150000000000000035e-04,2.097030000000000005e-01,-1.699999999999999987e-05,0.000000000000000000e+00,3.474395573139190674e-01,-2.338705253601074219e+01,-2.090823936462402344e+01,-1.013765186071395874e-01,-4.058585643768310547e+00,8.735874295234680176e-02,0.000000000000000000e+00
2.346527576446533203e-01,-1.117729999999999974e-01,-6.146399999999999780e-02,-1.172628000000000004e+00,-1.150000000000000035e-04,2.097030000000000005e-01,-1.699999999999999987e-05,0.000000000000000000e+00,3.474395573139190674e-01,-2.338705253601074219e+01,-2.090823936462402344e+01,-1.013765186071395874e-01,-4.058585643768310547e+00,8.735874295234680176e-02,0.000000000000000000e+00
2.448470592498779297e-01,-1.117729999999999974e-01,-6.146399999999999780e-02,-1.172628000000000004e+00,-1.150000000000000035e-04,2.097030000000000005e-01,-1.699999999999999987e-05,0.000000000000000000e+00,3.474395573139190674e-01,-2.338705253601074219e+01,-2.090823936462402344e+01,-1.013765186071395874e-01,-4.058585643768310547e+00,8.735874295234680176e-02,0.000000000000000000e+00
2.549619674682617188e-01,-1.117729999999999974e-01,-6.146399999999999780e-02,-1.172628000000000004e+00,-1.150000000000000035e-04,2.097030000000000005e-01,-1.699999999999999987e-05,0.000000000000000000e+00,3.474395573139190674e-01,-2.338705253601074219e+01,-2.090823936462402344e+01,-1.013765186071395874e-01,-4.058585643768310547e+00,8.735874295234680176e-02,0.000000000000000000e+00
2.650811672210693359e-01,-1.117729999999999974e-01,-6.146399999999999780e-02,-1.172628000000000004e+00,-1.150000000000000035e-04,2.097030000000000005e-01,-1.699999999999999987e-05,0.000000000000000000e+00,3.474395573139190674e-01,-2.338705253601074219e+01,-2.090823936462402344e+01,-1.013765186071395874e-01,-4.058585643768310547e+00,8.735874295234680176e-02,0.000000000000000000e+00
2.751696109771728516e-01,-1.117729999999999974e-01,-6.146399999999999780e-02,-1.172628000000000004e+00,-1.150000000000000035e-04,2.097030000000000005e-01,-1.699999999999999987e-05,0.000000000000000000e+00,3.474395573139190674e-01,-2.338705253601074219e+01,-2.090823936462402344e+01,-1.013765186071395874e-01,-4.058585643768310547e+00,8.735874295234680176e-02,0.000000000000000000e+00
2.852618694305419922e-01,-1.117729999999999974e-01,-6.146399999999999780e-02,-1.172628000000000004e+00,-1.150000000000000035e-04,2.097030000000000005e-01,-1.699999999999999987e-05,0.000000000000000000e+00,3.474395573139190674e-01,-2.338705253601074219e+01,-2.090823936462402344e+01,-1.013765186071395874e-01,-4.058585643768310547e+00,8.735874295234680176e-02,0.000000000000000000e+00
2.953276634216308594e-01,-1.117729999999999974e-01,-6.146399999999999780e-02,-1.172628000000000004e+00,-1.150000000000000035e-04,2.097030000000000005e-01,-1.699999999999999987e-05,0.000000000000000000e+00,3.474395573139190674e-01,-2.338705253601074219e+01,-2.090823936462402344e+01,-1.013765186071395874e-01,-4.058585643768310547e+00,8.735874295234680176e-02,0.000000000000000000e+00
3.056576251983642578e-01,-1.117729999999999974e-01,-6.146399999999999780e-02,-1.172628000000000004e+00,-1.150000000000000035e-04,2.097030000000000005e-01,-1.699999999999999987e-05,0.000000000000000000e+00,3.474395573139190674e-01,-2.338705253601074219e+01,-2.090823936462402344e+01,-1.013765186071395874e-01,-4.058585643768310547e+00,8.735874295234680176e-02,0.000000000000000000e+00
3.157515525817871094e-01,-1.117729999999999974e-01,-6.146399999999999780e-02,-1.172628000000000004e+00,-1.150000000000000035e-04,2.097030000000000005e-01,-1.699999999999999987e-05,0.000000000000000000e+00,3.474395573139190674e-01,-2.338705253601074219e+01,-2.090823936462402344e+01,-1.013765186071395874e-01,-4.058585643768310547e+00,8.735874295234680176e-02,0.000000000000000000e+00
3.258392810821533203e-01,-1.020439999999999958e-01,-8.580000000000000820e-03,-1.151790000000000092e+00,-1.069999999999999988e-04,9.296999999999999709e-02,-1.599999999999999928e-05,0.000000000000000000e+00,-7.278333902359008789e-01,-2.627143096923828125e+01,-2.087260627746582031e+01,-8.046843856573104858e-02,-4.633202075958251953e+00,9.391908347606658936e-02,0.000000000000000000e+00
3.359451293945312500e-01,-1.020439999999999958e-01,-8.580000000000000820e-03,-1.151790000000000092e+00,-1.069999999999999988e-04,9.296999999999999709e-02,-1.599999999999999928e-05,0.000000000000000000e+00,-7.278333902359008789e-01,-2.627143096923828125e+01,-2.087260627746582031e+01,-8.046843856573104858e-02,-4.633202075958251953e+00,9.391908347606658936e-02,0.000000000000000000e+00
3.460369110107421875e-01,-1.020439999999999958e-01,-8.580000000000000820e-03,-1.151790000000000092e+00,-1.069999999999999988e-04,9.296999999999999709e-02,-1.599999999999999928e-05,0.000000000000000000e+00,-7.278333902359008789e-01,-2.627143096923828125e+01,-2.087260627746582031e+01,-8.046843856573104858e-02,-4.633202075958251953e+00,9.391908347606658936e-02,0.000000000000000000e+00
3.561553955078125000e-01,-1.020439999999999958e-01,-8.580000000000000820e-03,-1.151790000000000092e+00,-1.069999999999999988e-04,9.296999999999999709e-02,-1.599999999999999928e-05,0.000000000000000000e+00,-7.278333902359008789e-01,-2.627143096923828125e+01,-2.087260627746582031e+01,-8.046843856573104858e-02,-4.633202075958251953e+00,9.391908347606658936e-02,0.000000000000000000e+00
